_id,ID,Name,Price,Content,Contact,District,Image1,Image2,Image3,Type
6772b205762d460aa8c7c1d2,53,cho thue phong 25㎡ đầy đủ tiện nghi p4 quận 8,2.8,"\nĐịa chỉ: 623 Tạ Quang Bửu, Phường 4, Quận 8, Hồ Chí Minh\n\nGiá : 3tr5\n\nĐiện 4k\n\nNước 100/người\n\nDV phòng miễn phí ( Free 2 xe+ wf+Rác)\n\nĐịa chỉ: 623 Tạ Quang Bửu-P4- Quận 8\n\ǹ Studio 25㎡ phòng ngủ tách bếp\n\n2-3 người ở thoải mái\n\nLiên hệ : Minh",987492063,Q8,/images/Q8/tro4hinh1.jpg,/images/Q8/tro4hinh2.jpg,,phong
6772b205762d460aa8c7c1d3,54,"Chính chủ cho thuê phòng trọ quận 8 kế chợ Bình Điền gần UEH, Văn Hiến, Nguyễn Văn Linh",4.3,"\nĐịa chỉ: 59 Đường số 12, Phường 7, Quận 8, Hồ Chí Minh \nNgay trong chợ Bình Điền cho thuê dài hạn giá rẻ phù hợp với sinh viên, tiểu thương không cần ở khách sạn tốn kém nữa\n\nPhòng đầy đủ tiện nghi hết\n\nCó máy giặt, sấy, thang máy đầy đủ\n\nƯu tiên khách vào sớm sẽ có quà\n\nGiờ giấc tự do\n\nLiên hệ ngay để xem phòng",959240386,Q8,/images/Q8/tro5hinh1.jpg,/images/Q8/tro5hinh2.jpg,,phong
6772b205762d460aa8c7c1d4,55,{Lâm} Cho thuê phòng tiện nghi y như hình nằm trên đường Phạm Hùng nối dài giá chỉ 3tr8,3.8,"\nĐịa chỉ: Phạm Hùng, Phường 5, Quận 8, Hồ Chí Minh \nCho thuê phòng đầy đủ tiện nghi y như hình mà giả chỉ 3tr8\n\nTới đây một số bạn sẽ thắc mắc vì sao giá rẻ thế\n\nThật ra phòng nằm trên đường Phạm Hùng nối dài Bình Chánh qua khúc giao Nguyễn Văn Linh\n\n- Vị trí này chạy sang quận 8 chỉ 5 - 10p, đi sang quận 4 quận 1 bằng đường Khu dân cư Trung Sơn củng chỉ tầm 10p\n\n- Vị trí trên bản đồ có thể là xa về số Ki lô mét nhưng thời gian di chuyển rất nhanh vì không tắc đường và đường rộng\n\n- Thích hợp sinh viên TDTU, UEH, STU, Người đi làm quận 7, quận 8 quận 10\n\n- Với mức giá này trong trung tâm khó tìm được phòng ngon như thế, Nên hãy cân nhắc giữa việc đi xa thêm một chút đổi lấy phòng ngon lành .\n\n----------\n\nSDT { 033 Hai ba bún, 7879 } có zalo Hoặc Bấm xem sdt rồi gọi hoặc nhắn zalo giúp mình nhé. Đừng nhắn qua trang vì mình không thường xuyên online ạ. Cảm ơn các bạn nhiều\n\n-----\n\nFanpage: Lâm - Phòng cho thuê Q4 Q7 Q8 Bình Hưng",332347879,Q8,/images/Q8/tro6hinh1.jpg,/images/Q8/tro6hinh2.jpg,,phong
6772b205762d460aa8c7c1d5,56,Cho thuê phòng trọ siêu xinh đường Phạm Hùng nối dài có ban công,5.5,"\nĐịa chỉ: Phạm Hùng, Phường 5, Quận 8, Hồ Chí Minh \n\nPHÒNG XINH - ĐẦU THÁNG TRỐNG\n\nGiá: 5TR5\n\nVị trí: Đường Phạm Hùng nối dài.\n\nNội thất đầy đủ: Giường, tủ quần áo, kệ bếp, máy lạnh, nước nóng mặt trời.\n\nPhụ phí\n\n- Điện: 4k/kWh.\n\n- Nước: 100k/người.\n\n- Phí quản lý: 130k/tháng.\n\nXe miễn phí.\n\n-------\n\nPhí phát sinh theo yêu cầu khách\n\n- Giặt chung: 100k/người.\n\n- Thêm tủ lạnh: 200k/tháng\n\n- Thêm máy giăt: 200k/tháng\n\n️ Liên hệ Lâm: 0332347879 (zalo)\n\nFanpage: Lâm - Phòng cho thuê Q4 Q7 Q8 Bình Hưng",332347879,Q8,/images/Q8/tro7hinh1.jpg,/images/Q8/tro7hinh2.jpg,,phong
6772b205762d460aa8c7c1d6,57,CHO THUÊ PHÒNG TRỌ GIÁ RẺ NHẤT KHU VỰC,1.6,"\nĐịa chỉ: 17 Đường số 6, Phường Long Trường, Quận 9, Hồ Chí Minh\n\nPhòng trọ rộng rãi, yên tĩnh thoáng mát\n\nNgay trung tâm phường Long trường, cách trường cấp 1, 2, 3 khoảng 200m\n\ncách chợ, siêu thị 50 m, quán caphe, quán ăn, các dịch vụ xung quanh đầy đủ. vô cùng thuận tiện\n\nPhòng trọ có gác đúc, toillet, bếp , bồn rửa\n\ngiờ giấc tự do,\n\nĐiện 3000, nước 15000",964125897,Q9,/images/Q9/tro1hinh1.jpg,/images/Q9/tro1hinh2.jpg,,phong
6772b205762d460aa8c7c1d7,58,"Phòng trọ mới xây gần Khu CN cao, trường Hutech Q9",1.6,"\nĐỊa chỉ: Đường 26, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh\n\nĐường 26 . Gần ngã ba Gò Công- Nguyễn Xiển quận 9.\n\nCách khu công nghệ cao, trường Hutech chỉ 5 phút\n\nPhòng mới xây, có gác lững, thiết bị đầy đủ\n\nCó wifi, rào xung quanh, cửa cổng riêng, giờ giấc tự do\n\nKhu vực an ninh, thoáng mát, ko trộm cắp, cửa vân tay..\n\nChủ yếu là công nhân khu Công nghệ cao , sinh viên Hutech đang thuê.\n\nCòn 1 phòng cuối cùng\n\nLH : Chú Nam 0868756504",868756504,Q9,/images/Q9/tro2hinh1.jpg,/images/Q9/tro2hinh2.jpg,,phong
6772b205762d460aa8c7c1d8,59,"CHO THUÊ PHÒNG TRỌ CAO CẤP TẠI NGÃ BA TÂN VẠN, NGUYỄN XIỂN, CẦU ĐỒNG NAI",2.3,"\nĐịa chỉ: Đường Nguyễn Xiển, Phường Long Bình, Quận 9, Hồ Chí Minh \nALO ALO PHÒNG TRỌ CAO CẤP GẦN LÀNG ĐẠI HỌC VÀ KHU CNC ĐÃ CÓ MẶT TẠI Q9\n\nĐịa chỉ: Khu tái định cư Long Sơn, p. Long Bình, Q.9\n\nThuận tiện: Cách ngã ba Tân Vạn (2'), cách cầu Đồng Nai(5'), Nằm ngay tuyến đường Vành Đai, Giao với Xa lộ Hà Nội, Giao với Nguyễn Xiển, gần chợ, gần Bách hóa xanh, cửa hàng tiện ích(Circle K, Winsmart...)\n\nFull tiện nghi\n\nCamera an ninh 24/24\n\nVân tay\n\nVệ sinh sạch sẽ\n\nPhòng mới 100%\n\nPhí dịch cụ Free\n\nGiữ xe Free\n\nGiờ giấc tự do\n\nKhông giới hạn người ở\n\nNội thất( Kệ bếp, gác) có máy lạnh thêm 300k/ phòng\n\nGIÁ CÔNG KHAI: 2.400.000\n\nLIÊN HỆ NGAY: 0939947158 _Thành Đạt Megas (Đạt), Zalo:0939947158 để được tư vấn và hỗ trợ chốt phòng nhanh nhất.",939947158,Q9,/images/Q9/tro3hinh1.jpg,/images/Q9/tro3hinh2.jpg,,phong
6772b205762d460aa8c7c1d9,60,"Phòng Trọ Tân Lập 2 , Ngay Ngã Tư TĐ, Vincom TĐ",3,"\nĐịa chỉ: 77 Đường Tân Lập 2, Phường Hiệp Phú, Quận 9, Hồ Chí Minh \n\nĐ/c : 77 Tân Lập 2 , Hiệp Phú, TĐ\n\nĐiện 3,5k\n\nNước 25k/khối\n\nDịch vụ 100k/p (rác ,wifi )\n\nCọc 1th ( HĐ 6,9,12th )\n\nXe free 2xe",949307261,Q9,/images/Q9/tro4hinh1.jpg,/images/Q9/tro4hinh2.jpg,/images/Q9/tro4hinh3.jpg,phong
6772b205762d460aa8c7c1da,61,PHÒNG CAO CẤP QUẬN 9 CHỈ 3TR9 0972.277.298 ( A Hồng)/ 0932.013.994 (A Trưng),3.9,"\nĐịa chỉ: 200/22 Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh \n\nTƯNG BỪNG KHAI TRƯƠNG PHÒNG CAO CẤP QUẬN 9 CHỈ 3TR9 0972.277.298 ( A Hồng)/ 0932013994 (A Trưng)\n\nPhòng nằm trong tòa nhà 53 phòng gần ngay vòng xoay Phú Hữu thuộc khu dân cư an ninh và yên tĩnh chi tiết như sau:\n\nPhòng dạng chung cư mini diện tích phòng: 14-20 ㎡\n\nTòa nhà có khuôn viên cực kỳ thoáng mát cho cư dân sinh sống tại tòa nhà\n\nHành lang và khu vực công cộng được vệ sinh hàng ngày nên rất sạch sẽ, thoáng mát\n\nMỗi phòng điều trang bị máy lạnh, tủ lạnh, bàn ăn, tủ quần áo, chậu rửa, tủ bếp, kệ dép , WC riêng từng phòng.\n\nHệ thống Camera, bảo vệ 24/24\n\nInternet tốc độ CAO cho bạn luôn LUÔN KẾT NỐI với thế giới bên ngoài qua công nghệ số.\n\n----------------------\n\nBán kính 3km:\n\n- Chỉ mất 1 phút đến ngay khu CNC Q9, 5p đến Global City\n\n- Trung tâm hành chính Q9: gần UBND Phú Hữu, CA Phú Hữu, ngân hàng, trường học, bệnh viện\n\n- Gần sát cụm chung cư Safira Khang Điền, Sky9, Thủ Thiêm Garden, Hausneo\n\n- Siêu thị, Bách hóa xanh, Vinmart\n\n- Gần các trường đại học: FPT, Hutech, Sư Phạm Kỹ Thuật, CĐ Công Thương, GTGT CS2\n\nChỉ mất 20-30 phút đi các quận 1, 2, 7, Bình Thạnh và chỉ 5 phút là đến Thủ Đức.\n\n- Không kẹt xe, không ngập nước.\n\n- Nhà để xe rộng rãi có bảo vệ 24/24.\n\n- Dịch vụ tiện ích bách hóa và giặt sấy\n\n-----------------------\n\nDiện tích phòng: 14-20㎡\n\nGiá cho thuê: 3tr9/ tháng\n\nĐịa chỉ: 200/22 Bưng Ông Thoàng, Phường Phú Hữu, Quận 9, TPHCM",932013994,Q9,/images/Q9/tro5hinh1.jpg,/images/Q9/tro5hinh2.jpg,/images/Q9/tro5hinh3.jpg,phong
6772b205762d460aa8c7c1db,62,"Cho Thuê Phòng 52㎡ Quận9, Gần Đại Học FPT, Hutech,GTVT,CNC Samsung,Vòng Xoay Phú Hữu",4.7,"\nĐịa chỉ: 198/48E Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh\n\nCho thuê 02 Phòng có Ban Công riêng-căn phòng riêng biệt. Thuận tiện các bạn làm việc&học tập Đại Học FPT, HUTECH;Nguyễn Tất Thành,KCN Cao SamSung,Vòng xoay Phú Hữu Quận 9, TPThủ Đức - Đường nhựa trước nhà rộng 10m, Sát sông Rạch Chiếc.\n\nĐịa chỉ: (198E/48 Bưng Ông Thoàn, KP1, Phường Phú Hữu, Quận 9, TP HCM)\n\nLiên hệ trực tiếp zalo & điện thoại . 0903.179.997 An Nhiên\n\n- Tổng DTSD = 52㎡ (Diện tích mỗi Phòng: 4x9= 36㎡, gác lửng 4x4=16㎡)\n\n- Số lượng tối đa: 2-3người/phòng\n\n- Điện 3.5k/kw, nước 15k/khối. (Đồng hồ điện, nước riêng biệt)\n\n- Nội thất cơ bản bao gồm:\n\n+ Máy lạnh mới; Máy nước nóng;\n\n+Tủ bếp, quạt trần, vòi sen tắm, vòi rửa, bồn rửa chén.\n\n+Giờ giấc tự do, chỗ để xe riêng; Ra vào khóa vân tay\n\n+Máy giặt chung\n\n- Hiện tại mình còn 02 phòng như hình và giá như sau:\n\nGiá phòng : 4.7triệu/phòng.\n\nLiên hệ An Nhiên: zalo hoặc đt số 0903179997",903179997,Q9,/images/Q9/tro6hinh1.jpg,/images/Q9/tro6hinh2.jpg,/images/Q9/tro6hinh3.jpg,phong
6772b205762d460aa8c7c1dc,63,Phòng trọ 35m² ngay Thủ Đức giá 5tr,5,"\nĐịa chỉ: Đường số 2, Phường Phú Hữu, Quận 9, Hồ Chí Minh \n\nGIÁ: 5tr (35㎡) toilet siêu rộng\n\n- internet 100k\n\n- Dv: 100k/phong (bao gôm rac va ve sinh khu vưc chung)\n\n- điên 3k5/kí.\n\n- nươc 150k/ngươi\n\n- Xe free",959240386,Q9,/images/Q9/tro7hinh1.jpg,/images/Q9/tro7hinh2.jpg,/images/Q9/tro7hinh3.jpg,phong
6772b205762d460aa8c7c1dd,64,"Cho thuê phòng trọ đường Cách Mạng Tháng Tám, phường 15, quận 10. Phòng sạch sẽ, khu vực an ninh",1.6,"\nĐịa chỉ: Hẻm 629 Đường Cách Mạng Tháng Tám, Phường 15, Quận 10, Hồ Chí Minh\n\n- Nhà nằm trong hẻm an ninh, phòng mới xây thoáng mát, nhà vệ sinh chung cho 3 phòng\n\n- Phòng nhỏ đủ 1-2 người ở, phù hợp cho sinh viên hoặc công nhân viên.\n\n- Gần công viên Lê Thị Riêng, chợ Hoà Hưng.\n\n- Có chỗ để xe miễn phí.",936928451,Q10,/images/Q10/tro1hinh1.jpg,/images/Q10/tro1hinh2.jpg,,phong
6772b205762d460aa8c7c1de,65,"Cho nữ thuê phòng trọ Phường 12,Quận 10",2,"\nĐịa chỉ: Hẻm 188 Đường Thành Thái, Phường 12, Quận 10, Hồ Chí Minh \n\nCho nữ thuê phòng trọ Q10\n\nGần siêu thị,trường học,thuận tiện đi lại\n\nKhu vực an ninh,có hẻm rộng và yên tĩnh",964125897,Q10,/images/Q10/tro2hinh1.jpg,,,phong
6772b205762d460aa8c7c1df,66,"Phòng trọ ở trung tâm Q10, có chỗ để xe",2.8,"\nĐịa chỉ: 158/2/3 Bà Hạt, Phường 9, Quận 10, Hồ Chí Minh \n\nChỉ cho nữ thuê.\n\nNhà ở trung tâm q10, thuận tiện cho việc đi lại, gần các trường CD Kinh tế, DH Kinh tế, Y dược, Y Phạm Ngọc Thạch,...\n\nPhòng có cửa sổ thông ra hẻm thoáng mát. Có sân thượng để giặt giũ, phơi đồ. Điện 4000, nước 100, wifi 50k.\n\nCó chỗ để xe",910987654,Q10,/images/Q10/tro3hinh1.jpg,/images/Q10/tro3hinh2.jpg,,phong
6772b205762d460aa8c7c1e0,67,"Cho thuê phòng trọ: 58/6 Thành Thái, P.12, Quận 10 ( ngay ngã tư 3/2 - Thành Thái)",2.5,"\nĐịa chỉ: 58/6 Đường Thành Thái, Phường 12, Quận 10, Hồ Chí Minh\n\n- Cho thuê phòng trọ mới xây, kế Nhà Thờ Đồng Tiến ( Đường Thành Thái) khu vực rất yên tĩnh, an ninh, dân trí cao, không gian sống lý tưởng để làm việc, học hành. Cách Trường Đại Học Kinh tế 1,5km, cách Nga 4 Nguyễn Tri Phương- Ba Thang Hai 100m, Benh vien 115, DH Y Pham Ngoc Thach, Dai hoc Bach Khoa . ...duong thong Ra Su Van Hanh ( Dai hoc Ngoai Ngu Tin Hoc) \n\n- Phòng mới xây rất sạch sẽ, có tolet trong phòng, mỗi phòng đều có gác, cua so. riêng kg chung chủ.\n\n- Giá phòng: từ 2.3 tr - 3,2 riệu/tháng.\n\n- Thích hợp ở gia đình, nhóm sinh viên, công nhân viên,....\n\n- Giờ Tu do. \n\n- Cho nấu ăn\n\n- wifi, cáp miễn phí.\n\n- Không giới hạn số người ở\n\n- Chổ để xe rộng, bảo vệ trông coi.\n\n- Có hệ thống camera, phòng cháy Cc đầy đủ.\n\n- Liên hệ: Chị Thắm : 036 3132096 - Qly\n\n- ĐỊA CHỈ: 58/6 Thành Thái, P.12, Q.10,\n\nTP.HCM - Chị Thắm- 036 3132096\n\n****Các địa chỉ hệ thống nhà trọ:\n\n- 144/6 Âu Cơ, P.9, Q. Tân Bình ( bùng binh Lê Đại Hành). Chị Liên: 0792313825\n\n- 436B/76 Đường 3/2, Phường 12, Quận 10( cầu vượt 3/2) . A Bi 091 5534457\n\n- 58/6 Thành Thái, P.12, Q.10, HCM ( gần nhà thờ Đồng Tiến ).Chi Thắm :0325463338\n\n-- 90 Trần Quý, P.6, Q.11, HCM. ( Gần Chơ Thiếc ) A Hạnh 0932115711\n\n- 506/15/11D đường 3/2, P.14, Q.10 . ( Cầu vượt 3/2) chị Hồng : 0901289855\n\n- 134 Lê Minh Xuân- P.7- Q. Tân Bình - ĐT : a Hạnh - 0906632009",363132096,Q10,/images/Q10/tro4hinh1.jpg,,,phong
6772b205762d460aa8c7c1e1,68,"Cho thuê Phòng thoáng mát đầy đủ nội thất - đường 3/2, quận 10",3.5,"\nĐỊa chỉ: Đường số 3/2, Phường 12, Quận 10, Hồ Chí Minh \n\nCho thuê Phòng thoáng mát đầy đủ nội thất - đường 3/2, quận 10\n\nCửa sổ lớn thoáng mát\n\nFull nội thất\n\nĐiện 3k8\n\nNước 100/ng\n\nXe free\n\nDv 150/phòng\n\nMáy giặt chung , ra vào vân tay\n\nHầm xe rộng rãi",965432109,Q10,/images/Q10/tro5hinh1.jpg,/images/Q10/tro5hinh2.jpg,,phong
6772b205762d460aa8c7c1e2,69,"Quận 10, cho thuê phòng, toilet trong phòng, máy lạnh, máy giặt, khóa vân tay, khu an ninh, mát mẻ",4,"\nĐịa chỉ: 666/29/7 Đường 3/2, Phường 14, Quận 10, Hồ Chí Minh \n\nQuận 10, Nhà mới xây, Cho thuê phòng ,có máy lạnh, toilet riêng trong phòng, phòng rộng rãi, sạch sẽ, thoáng mát, máy giặt, khóa vân tay, internet, máy nước nóng lạnh, khu an ninh, yên tĩnh....hiện tại còn phòng giá 4.000.000vnd (1-2 người ở) .Xem phòng tại:666/29/7 Đường 3-2, P.14, Q.10, Tp.HCM .Hoặc liên hệ: 0908694100(gặp cô Mậu-chủ nhà).",908694100,Q10,/images/Q10/tro6hinh1.jpg,/images/Q10/tro6hinh2.jpg,/images/Q10/tro6hinh3.jpg,phong
6772b205762d460aa8c7c1e3,70,Phòng Full NT 3 ban công thoáng mát 40㎡,5.5,"\nĐịa chỉ: Bắc Hải, Quận 10, Hồ Chí Minh \n\nPhòng Full NT 3 ban công thoáng mát 40㎡\n\nBan công thoáng mát\n\nĐiện chỉ 3,5kwh\n\nFull nội thất\n\nHầm xe, cửa vân tay\n\nLiên hệ ngay: 0866209087",866209087,Q10,/images/Q10/tro7hinh1.jpg,/images/Q10/tro7hinh2.jpg,,phong
6772b205762d460aa8c7c1e4,71,"Phòng trọ giá rẻ quận 11, ngay khu trung tâm. Có nhiều loại phòng kích thước lớn nhỏ ( 10m²-16m²)",1.5,"\nĐịa chỉ: 45/19 100 Bình Thới, phường 14, quận 11 Đường Bình Thới, Phường 14, Quận 11, Hồ Chí Minh \n\nPhòng trọ chỉ dành cho NỮ SV,CNV. Có nhiều loại phòng kích thước lớn nhỏ ( 10m²-16m²) với nhiều mức giá PHẢI CHĂNG ( 1,5 triệu ). Dãy phòng trọ rất AN NINH, phòng có chỗ nấu ăn, toilet riêng, wifi, vị trí thoáng mát.\n\nKhu vực an ninh. Sạch sẽ. Nằm ngay TRUNG TÂM quận 11, gần chợ, gần siêu thị, quán ăn...v.v. Tiện lợi.\n\nDãy phòng chỉ dành cho NỮ nên không phiền hà, không rắc rối.\n\nĐịa chỉ: 45/19 đường 100 Bình Thới, phường 14, quận 11.\n\nLiên hệ : Chị Nhung - 0392014208",392014208,Q11,/images/Q11/tro1hinh1.jpg,/images/Q11/tro1hinh2.jpg,,phong
6772b205762d460aa8c7c1e5,72,"Phòng trọ giá rẻ, toilet chung, đường số 3 cư xá Lữ Gia",1.6,"\nĐịa chỉ: 148/20 3 Cư xá Lữ Gia, Phường 15, Quận 11, Hồ Chí Minh \n\nMình còn 1 phòng 12㎡, tầng trệt, có đường hẻm đi riêng cho người thuê trọ, nhà vệ sinh chung sạch sẽ chỉ 3 hoặc 4 người người dùng, có người quét dọn thường xuyên, cho nấu ăn trong phòng, giờ giấc tối khóa cửa 11:00pm, thỉnh thoảng về trễ hơn thì gọi zalo cho chủ nhà mở cổng\n\nLưu ý: không cho thuê khi có trẻ em, không hút thuốc lá trong nhà. MIỄN TIẾP MÔI GIỚI.\n\nGiá phòng: 1.600.000, bao nước, bao wifi, điện 4.000/kw, free giữ 1 xe. Cọc 800.000, hợp đồng thuê ít nhất 3 tháng.",987492063,Q11,/images/Q11/tro2hinh1.jpg,/images/Q11/tro2hinh2.jpg,,phong
6772b205762d460aa8c7c1e6,73,"Phòng trọ gần đường Hòa Bình, giá 2tr5",2.5,"\nĐịa chỉ: Hòa Bình, Phường 5, Quận 11, Hồ Chí Minh\n\nPhòng trọ gần đường Hòa Bình, Giá 2tr5\n\n- Phòng trọ giờ giấc tự do gần đường Hòa Bình, cách Đầm Sen khoảng 200m\n\n- Nước 60K/ng, Rác 40K, Xe 100K Điện 3,5K\n\n- Giờ giấc tự do không chung chủ, nhà có bảo vệ\n\n- Cọc 1 tháng, Hợp đồng 1 năm\n\n- Đc: Số 74 Lý Thánh Tông, P. Hiệp Tân, TP\n\n- Đến xem vui lòng hẹn trước 30p",936928451,Q11,/images/Q11/tro3hinh1.jpg,/images/Q11/tro3hinh2.jpg,/images/Q11/tro3hinh3.jpg,phong
6772b205762d460aa8c7c1e7,74,"Cho Thuê Phòng Trọ - TT Quận 11, giá 3tr/tháng",3,"\nĐịa chỉ: 280/23 Lạc Long Quân, Phường 10, Quận 11, Hồ Chí Minh \n\nPhòng cho thuê dài hạn, Sạch sẽ Thoáng mát, 25㎡ Wc riêng, giờ tự do.Ngay tt Q11 ( đối diện cổng Đầm Sen) tiện đến Q10, Q5,DHYD, ĐHKT...\n\nPhòng ở được 3- 4 người ( có nhà để xe miễn phí 3xe/phòng).\n\nHem rộng 5m\n\nĐiện 3.000đ/kw – nước 120k/n/tháng\n\nNét 70k/tháng",907085162,Q11,/images/Q11/tro4hinh1.jpg,/images/Q11/tro4hinh2.jpg,/images/Q11/tro4hinh3.jpg,phong
6772b205762d460aa8c7c1e8,75,PHÒNG CHO THUÊ ĐẦY ĐỦ TIỆN NGHI QUẬN 11,4,"\nĐịa chỉ: Tôn Thất Hiệp, Phường 13, Quận 11, Hồ Chí Minh \n\nNhà ở khu an ninh, mặt tiền đường lớn, gần ngã ba giao lộ, gần trung tâm thương mại,bệnh viện,trường học...phòng mới có đặc điểm sau:\n\n- phòng rộng 30 ㎡, lát gạch bông sạch sẽ bóng loáng,được trang bị máy lạnh, quạt,đèn led...\n\n- toilette riêng của phòng,có lababo,vòi nước nóng lạnh.\n\n- điện 4k/kw, nước 200k/người\n\n- nhà để xe rộng rãi,miễn phí\n\n- có camera theo dõi 24/24\n\n- Hoan nghênh bạn đến xem phòng,ắt hẳn bạn sẽ vừa ý, vui lòng liên hệ số điện thoại\n\nBS Lê Phúc 0903800103\n\nCô Kim Anh 0908148825",908148825,Q11,/images/Q11/tro5hinh1.jpg,/images/Q11/tro5hinh2.jpg,,phong
6772b205762d460aa8c7c1e9,76,Phòng trọ cửa sổ trời FULL NỘI THẤT ngay Vòng Xoay Lê Đại Hành,4.5,"\nĐịa chỉ: Đường Lê Đại Hành, Phường 13, Quận 11, Hồ Chí Minh\n\nCho Thuê Căn Hộ Cao Cấp dạng Chung Cư Mini\n\nNgay Lê Đai Hành - Sân Vận Động Phú Thọ\n\nGiá từ 4.500.000\n\n• Phòng được trang bị đầy đủ nội thất cao cấp\n\n• Thiết kế sang trọng - mang phong cách hiện đại\n\n• TIỆN ÍCH CHUNG\n\nCổng vân tay, Camera an ninh, Không chung chủ, Giờ Giấc tự do.\n\nMáy giặt, sân phơi chung\n\nVệ sinh hành lang mỗi ngày, hệ thống mạng cao cấp\n\n️Call/Zalo: 0901191406 gặp Tuấn Anh để được tư vấn trực tiếp",901191406,Q11,/images/Q11/tro6hinh1.jpg,/images/Q11/tro6hinh2.jpg,,phong
6772b205762d460aa8c7c1ea,77,Cho thuê căn hộ quận 11 - phòng ngủ cực đẹp full nội thất diện tích 35㎡,5.4,"\nĐịa chỉ: Lê Đại Hành, Phường 13, Quận 11, Hồ Chí Minh \n\nMình có CHDV cao cấp 1 phòng ngủ, không chung chủ.\n\nBan công thoáng mát tạo nhiều cảm hứng làm việc\n\nMáy lạnh, tủ lạnh, máy giặt, máy nước nóng lạnh đầy đủ\n\nXe để miễn phí\n\nSân thượng rộng view cực kỳ đẹp\n\nTiện đi Quận 1, Quận 10, Phú Nhuận, Tân Bình, 3 bước tới sân vận động PHÚ THỌ, LOTEE MART PHÚ THỌ\n\nMình dễ tính lắm cứ gọi điện hoặc đến xem nhà thoải mái nha\n\nHợp với bạn thì ở lại",964125897,Q11,/images/Q11/tro7hinh1.jpg,/images/Q11/tro7hinh2.jpg,,phong
6772b205762d460aa8c7c1eb,78,Cho thuê phòng đường tx38 p.Thạnh Xuân quận 12,1.7,"\nĐịa chỉ: Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh \n\nPhòng cho thuê, giá 1,7 triệu (ưu tiên ở 1 người), giờ giấc tự do. Cọc 1 tháng, điện 3500, nước 15k/1m3, wifi+rác 70k/phòng/tháng. Gần trường cao đẳng Điện Lực Hà Huy Giáp quận 12. Liên hệ cô Hai 0869552536.",869552536,Q12,/images/Q12/tro1hinh1.jpg,/images/Q12/tro1hinh2.jpg,,phong
6772b205762d460aa8c7c1ec,79,"Nhà trọ mới xây trệt, giờ tự do, không chung chủ giá từ 2tr/ tháng , Phan văn Hớn.",2,"\nĐịa chỉ: 11/8 Đường Tân Thới Nhất 12, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh\n\nNhà trọ Phan văn Hớn tự do không chung chủ (TTN12),Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh giá 2tr -2,2tr\n\nPhòng trọ chính chủ mới xây giờ tự do có gác kệ bếp lavabo TOLET riêng phòng dưới trệt để xe trong không mất phí. cửa sổ thoáng mát sạch sẽ an ninh tốt gần chợ gần trường mần non Siêu thị mini vv. Thuận tiện đi.Thích hợp cho sinh viên công nhân viên. Điện 4K ; nước máy 19k/ m3, wifi miền phí...\n\nĐc.hẻm 11/8 khu phố 3 phan văn hớn P. tân thới nhất Quận 12 ngay cây xăng ToTal hướng vào chợ phương Đông Cty phương Đông Vào cuối hẻm rẻ trái 10m là gặp nhà trọ ạ giá 2tr2, 119 phan văn hớn, ngay cây xăng ToTal.",903064728,Q12,/images/Q12/tro2hinh1.jpg,,,phong
6772b205762d460aa8c7c1ed,80,PHÒNG TRỌ THẠNH XUÂN - THẠNH LỘC MỚI 99% THOÁNG MÁT,3,"\nĐịa chỉ: 75 Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh\n\nMình còn một phòng trọ Thạnh Xuân và Thạnh Lộc giá Sinh Viên\n\nThạnh Xuân : sẵn quạt , 2 cửa sổ , 30m , đã sơn lại như mới (2.8)\n\nThạnh Lộc : Máy lạnh , 1 cửa sổ , ban công rộng , 25m (3)\n\nTiện ích : Máy giặt sấy , dọn vệ sinh , bảo trì (Free)\n\nTiện lợi di chuyển : Cầu Phú Long , Ngã Tư Ga , ĐH NTT , CĐ Điện Lực ,...\n\nLiên hệ sdt để xem phòng trực tiếp",936928451,Q12,/images/Q12/tro3hinh1.jpg,/images/Q12/tro3hinh2.jpg,,phong
6772b205762d460aa8c7c1ee,81,"Nhà Trọ có gác, FULL nội thất, đường Thạnh Xuân 43 Quận 12",2.5,"\nĐịa chỉ: Thạnh Xuân 43, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh \n\nNhà Trọ An Bình 75/7 Thạnh Xuân 43\n\n- Phòng có gác, quạt sẵn, có nội thất, nhà vệ sinh riêng, kệ bếp, nệm.\n\n- Dịch vụ bao gồm: Camera an ninh, bảo vệ 24/7, giặt sấy chung free, bãi xe rộng rãi.\n\nNhắn zalo 0813235873(Son) để xem nhiều phòng khác với giá cực ưu đãi !!!!",813235873,Q12,/images/Q12/tro4hinh1.jpg,/images/Q12/tro4hinh2.jpg,,phong
